-8066890663322125398,0,0,10,2022-05-06 05:46:31
6469115111095917734,0,6,12,2022-05-04 16:11:42
1839813720048910805,1,5,23,2022-05-03 16:33:12
4112309467508102645,3,20,61,2022-05-03 01:46:12
-4571279186838966785,2,0,33,2022-04-27 20:04:09
5656980608992331706,207,617,"3,511",2022-04-21 12:23:56
-7424618844584569020,114,991,"2,550",2022-04-21 12:40:04
1533620233946407652,144,187,"1,006",2022-04-09 20:36:53
-3990727799673914489,4,6,53,2022-04-20 02:55:06
-1123406539796385127,"2,538",18K,62.2K,2022-04-19 21:16:08
2118308544448200618,1,5,12,2022-04-19 18:19:22
-844346688449395710,0,1,2,2022-04-19 18:09:32
-7538158445028861503,1,3,14,2022-04-19 18:06:39
8440656215718986528,0,7,23,2022-04-14 14:51:20
5192460970520100263,2,1,28,2022-04-17 19:12:10
-8261761203076844105,1,0,4,2022-04-16 01:49:40
7130668276265086576,0,0,5,2022-04-16 01:32:30
-4671084194592039021,179,"1,152","9,760",2022-04-15 14:04:52
-8012246228658773276,0,2,12,2022-04-15 14:10:44
4227673911090861747,0,0,11,2022-04-15 13:16:22
3220438678490439644,1,1,4,2022-04-15 01:37:10
7923347275596878787,1,0,3,2022-04-14 19:50:43
494610584900886218,26,275,"1,032",2018-07-25 20:37:21
-7207975470013428187,0,2,5,2018-07-25 14:43:40
-1304070173414580043,1,2,3,2018-07-16 16:57:04
4131778759263003762,"8,010",42.3K,310.9K,2022-05-25 14:56:44
3577811794898876437,0,0,2,2022-05-20 17:58:48
4581607067987719827,1,0,4,2022-05-20 16:39:20
8545432746124833353,0,3,14,2022-05-20 16:38:17
8340911730744910477,8,28,82,2022-05-16 03:41:52
-1424065969062312338,36,"1,695","2,484",2022-05-15 23:57:03
-5190707580458925712,0,3,6,2022-05-16 00:07:34
5509383249492414093,"1,562",73.5K,403.3K,2022-05-14 20:54:22
1025990475671383120,"1,375",44.8K,220.6K,2022-05-15 12:27:09
3602038114890476685,31,122,"2,533",2022-05-15 19:18:29
2879154390443921761,0,0,2,2022-05-15 17:28:34
-6599626067057812886,395,411,"2,356",2022-05-15 14:07:55
-4923409432396890221,0,0,4,2022-05-15 15:48:41
-2064129070007233705,0,0,2,2022-05-04 13:32:21
-7676845034452449628,1,1,10,2022-05-03 03:03:49
-6286011225385064201,0,0,1,2022-05-02 21:26:09
8094656417987355627,54,29,104,2022-04-30 00:21:10
36204918974431760,0,0,1,2022-04-23 16:59:48
6432656787168023583,0,0,3,2022-04-09 09:35:00
8783126013549789667,0,2,18,2022-02-10 23:06:53
4837311457860203734,0,2,7,2022-02-03 21:05:17
-2329149926359448755,"1,273","5,311",13.8K,2022-02-03 01:30:00
-7570008641988560478,1,6,18,2022-02-02 00:05:58
-2147345761184355982,0,6,12,2022-02-01 23:59:17
-8096880036168406704,0,1,2,2022-01-25 10:36:49
-2626981477212041934,2,15,42,2022-01-24 20:34:37
7034881270084673200,0,0,6,2022-01-25 10:35:12
901140545782397740,1,0,4,2022-01-17 13:22:46
-4915678355074575781,0,0,0,2022-01-11 17:38:42
52258744293933662,0,0,10,2022-01-08 02:44:20
-1915220621136830506,0,0,2,2022-01-05 20:01:39
-4603927776706803271,1,7,47,2022-01-02 23:50:26
-498258478437328759,2,9,42,2022-01-03 01:08:51
8464446846531599246,142,37.5K,185.9K,2021-12-16 01:53:28
1901905219404047549,0,1,3,2021-12-10 03:20:06
-693881701629692141,3,0,20,2021-12-09 18:15:12
165713251390152378,1,0,5,2021-12-08 23:40:54
-4936795487004369425,0,2,4,2021-12-07 23:46:34
164744521208178489,"2,607","8,000",43.6K,2021-12-04 03:35:00
7784398501211791703,0,1,4,2021-12-01 07:45:42
925545691456142007,0,0,3,2021-12-01 07:07:56
6549776056901433148,0,0,0,2021-12-01 02:54:32
-8062230358543449884,0,0,0,2021-12-01 02:54:00
0,0,2,10,2021-11-29 08:20:43
6033591965939017388,0,1,4,2021-11-24 17:34:13
-3876142154911077814,10,185,437,2021-11-19 14:47:57
-7274813825650327137,0,8,24,2021-11-13 13:08:00
-1242930572724164230,0,1,14,2021-11-03 15:31:19
-8309449114946911521,1,9,23,2022-05-31 12:44:15
5709225311601354214,4,6,30,2022-05-30 14:00:47
-7439987945428220513,16,26,89,2022-05-29 11:52:20
-1558538319819496073,9,10,34,2022-05-28 16:25:07
6139283778088244399,1,6,10,2022-05-28 13:33:41
5429236157521536053,7,17,35,2022-05-27 20:11:02
6670062687723580757,96,25,35,2022-05-26 20:50:21
4473013994722531473,11,13,38,2022-05-25 21:30:35
7873162513831848081,686,"5,712",15.6K,2022-05-24 23:48:03
-4498030149716464545,12,5,24,2022-05-24 21:45:23
-7925362690491417151,4,13,20,2022-05-23 21:51:53
5982481120037737335,3,6,23,2022-05-22 15:02:10
5425887236628323589,6,6,11,2022-05-21 14:22:32
-4641801422026294602,10,17,48,2022-05-20 18:28:53
-4066054066191723581,4,14,19,2022-05-20 14:22:33
-8456136451049809496,2,3,8,2022-05-19 14:15:17
9072644942972951505,4,8,15,2022-05-18 14:51:46
-5054061851730983504,3,4,14,2022-05-18 12:50:13
-5571337732411447957,7,10,21,2022-05-17 22:58:59
4436019971533565492,22,7,31,2022-05-17 10:25:46
3014217135735810219,15,13,40,2022-05-14 14:06:08
1862822975207832969,3,3,13,2022-05-14 13:43:52
320636618822106747,8,5,19,2022-05-13 15:41:07
-5588384938923830316,529,"4,335",17K,2022-05-11 18:42:01
-5976331630443515584,15,10,23,2022-05-11 20:54:14
-955074670930746275,4,3,11,2022-05-06 22:06:20
7983074010080536359,3,5,12,2022-05-10 21:26:23
-8690626894250189380,8,13,18,2022-05-10 16:05:57
5703785601851692799,4,5,11,2022-05-10 00:00:49
6070644349908508510,15,9,11,2022-05-09 18:36:07
-7847587584010328013,2,3,20,2022-05-08 15:21:47
-709234235639204240,102,31,85,2022-05-07 21:40:08
1626443981591441624,16,16,27,2022-05-07 14:00:21
-7480164447624284443,7,19,23,2022-05-06 20:23:08
6713799058957438719,10,8,32,2022-05-05 22:27:58
-2843809176878787650,4,5,3,2022-05-04 16:22:15
2180438049590170288,41,76,209,2022-05-03 22:30:40
9091457975896533517,7,15,28,2022-05-03 16:01:35
1309467318744174022,10,9,31,2022-05-03 16:58:43
-7470784482239465711,21,22,47,2022-05-03 03:21:09
7190658527878523503,11,29,28,2022-05-02 22:41:44
2599284971230899098,709,"2,053",11.3K,2021-05-02 15:45:34
508108919047143037,5,12,29,2022-05-01 23:16:49
5022711664118691465,2,3,9,2022-05-01 17:00:18
3884774060706506458,4,8,14,2022-04-29 18:05:29
1482644751989115682,18,11,16,2022-04-26 22:50:30
-1453194334093664632,16,26,31,2022-04-25 21:42:26
-2478408067977587342,16,4,14,2022-04-22 13:00:09
-4763993931781098428,8,42,78,2022-04-21 22:07:44
3751543371895391178,1,9,17,2022-04-20 15:09:58
,47,12,46,2019-04-29 12:00:40
4116883664746898724,0,9,9,2022-05-31 18:56:30
-493272873171037617,"3,704","1,947","7,316",2022-05-31 14:30:59
-7809007445393565,0,4,3,2022-05-31 17:54:00
287124177844530625,12,29,88,2022-05-31 16:34:54
2052433278769282498,0,1,0,2022-05-31 16:08:06
-5105674446342327878,18,19,54,2022-05-29 15:15:02
7782995065580726102,1,18,56,2022-05-26 21:10:51
1495543421300753315,40,79,749,2022-05-25 14:03:55
6537202904258794446,0,1,0,2022-05-25 12:19:38
-1867823048622494404,1,0,11,2022-05-25 02:40:08
5303344570199045170,14,211,478,2022-05-24 18:11:55
-7885693817661310019,0,6,19,2022-05-25 02:32:06
3910981996731753383,6,7,23,2022-05-25 02:31:44
-5175337487711665251,17.8K,38.4K,"9,499",2015-10-28 17:53:33
-1548592385044518675,9,14,110,2022-05-25 00:53:31
7360953874211417910,1,3,13,2022-05-25 00:32:55
-1786732682016534099,0,2,4,2022-05-24 23:53:46
-3225534261428605121,0,4,2,2022-05-24 19:08:01
8528854213968080246,810,"4,328",13.7K,2022-05-24 04:00:08
-5906438155002746660,2,1,2,2022-05-24 14:54:01
8493651722670099132,0,0,6,2022-05-24 12:18:47
-3065185569182730931,2,8,7,2022-05-23 20:26:51
-5319013927313068132,0,1,0,2022-05-23 20:59:00
6757850205006000913,1,7,17,2022-05-20 13:50:00
3353337125479163238,21,6,175,2022-05-23 13:23:37
2445322976048936197,0,3,0,2022-05-23 14:06:17
-8673453712089968166,14,141,235,2022-05-22 12:52:26
8337518456930453621,62,"1,309","1,920",2022-05-22 12:30:58
2523257212800772858,1,3,3,2022-05-21 16:36:16
-4391021941584003329,0,1,1,2022-05-20 16:05:28
7670177923531811446,0,3,3,2022-05-20 14:52:36
-3779050778954572303,"3,312",18.4K,41.5K,2022-05-19 16:33:50
-3567411805332375255,1,2,6,2022-05-19 20:54:24
-2600886035993569502,"9,033",11.2K,53.2K,2022-05-19 16:57:06
-8672909374296807044,7,45,61,2022-05-19 17:30:00
6450764336481526718,0,5,5,2022-05-19 15:24:57
-809256463760893040,0,5,3,2022-05-19 15:31:02
3726545628574340469,0,3,2,2022-05-19 13:47:46
3784043787427219061,0,6,7,2022-05-19 11:47:45
-396210302019235892,0,1,0,2022-05-19 12:25:07
1078614350639603229,520,"1,158","3,367",2022-05-18 18:48:02
4669456925933012472,667,18.9K,50.8K,2022-05-18 13:11:30
-57941275366550308,0,2,5,2022-05-18 13:38:14
3893274714560866841,0,3,1,2022-05-18 17:52:35
6186246130151541842,0,3,2,2022-05-18 18:44:10
-6211698014774129175,0,1,0,2022-05-18 22:38:51
6726545909631568241,40,401,"1,953",2022-05-18 19:21:25
8347950698553246227,0,1,1,2022-05-18 17:26:26
7988997165973529832,0,3,0,2022-05-18 12:51:46
-5715491113486663401,287,586,10.5K,2021-01-20 01:47:13
1243605091392514831,217,"1,637","5,847",2020-12-17 21:56:28
-1869782498589672160,"7,925",42.6K,330.1K,2020-12-18 00:00:01
-7859820383156473428,29,35,265,2020-06-19 17:26:27
2655521033527146781,10,75,332,2020-06-04 22:07:13
6491506243145445347,7,46,234,2020-06-03 23:19:37
4731303477821929326,883,"9,780",53.8K,2020-06-03 21:15:30
-2091757781555318557,73,752,"3,881",2020-06-02 14:50:40
-8501733260372016662,762,"3,665",25.5K,2020-06-02 14:44:54
2942261647084163890,"1,231",18.4K,76.2K,2020-06-01 23:11:05
-480211784165930471,"1,936",18.6K,76.7K,2020-06-01 16:35:05
-5593863673517799383,149,"3,780",16.1K,2020-06-01 23:12:53
-4206237386098211304,"2,236",29.5K,94.2K,2020-05-30 23:47:30
508249184806252932,"1,314",11.5K,70.2K,2020-05-29 14:04:45
7710657863078483567,80,511,"2,128",2020-05-28 13:19:22
-7367032752190126240,204,"4,051",19.8K,2020-05-27 22:40:26
-3925204761515808879,304,"2,991",12.9K,2020-05-26 23:34:45
-5762034212459423089,4,0,11,2020-05-24 23:30:36
6128204285767095711,0,0,7,2020-05-24 23:53:12
4244222061423637418,4,367,530,2020-05-24 18:45:52
8147463791867912532,214,"1,486",14K,2020-05-23 23:46:05
1739499002439028376,23,131,860,2020-05-24 00:55:31
-7894953262409367189,14,2,12,2020-05-22 01:53:30
-1758973144506270054,4,3,43,2020-05-21 03:03:26
7254302689692646886,0,0,7,2020-05-20 13:26:56
5527318313517458273,1,2,8,2020-05-19 12:34:03
1206017033529950865,3,0,8,2020-05-14 16:59:57
-8741236808127852236,741,"1,097","5,115",2020-05-13 17:35:39
-1425061018053553788,0,5,22,2020-05-13 15:54:52
-7486497444613554515,61,213,680,2020-04-07 19:45:44
-5565956003330670129,25,429,"1,461",2020-05-08 15:26:09
-1577415112986029371,588,"6,776",26.7K,2020-05-06 15:24:53
6187292816284717169,230,"2,617",17.4K,2020-05-06 17:35:59
-7389744288634196510,1,0,4,2020-05-06 13:32:21
8011132617733318805,0,0,11,2020-04-15 01:42:41
-8730535026635730724,45,112,771,2020-04-14 15:20:42
-565635416906307101,4,27,97,2020-04-14 01:35:35
-567922621234619825,3,5,37,2020-04-10 22:33:09
1284765203748141867,2,0,35,2020-03-31 10:25:54
7988401195135792486,1,3,4,2020-03-29 19:30:11
-3696848766448798514,3,82,212,2020-03-28 10:49:31
-3865802042967549540,549,"3,514",33.5K,2020-03-28 19:56:14
-611998328186650680,"2,100",13.8K,127.9K,2020-03-28 19:56:13
8338098740587091696,1,7,32,2020-03-23 10:19:53
5273632307494238115,0,1,17,2020-03-13 10:26:05
7909183014911288127,"1,983","9,038",57.4K,2020-03-12 01:31:40
-2089114118710318587,"3,275",10.2K,52.3K,2020-03-09 14:53:32
3892073999696375469,457,"4,475",20.8K,2020-03-09 14:59:53
-5475925238867623930,"3,881",12.8K,77.3K,2020-03-08 06:37:48
3547936471344930795,"1,641","5,690",19.4K,2020-03-08 07:04:36
-2959931890930361190,346,"2,597",11.7K,2020-03-07 02:03:38
-5926705655990278477,5,6,95,2020-03-07 16:59:53
-8937096027848112738,0,1,6,2022-04-27 16:58:34
-8218166560219989809,1,44,37,2022-04-27 16:01:19
-5119808492742484532,0,0,1,2022-04-12 20:19:56
4035907682792790411,0,31,21,2022-02-08 14:59:23
4726171033563466291,1,16,46,2022-01-25 23:30:20
8939196672823164810,1,2,9,2021-12-14 20:26:31
8951704808846862417,0,2,3,2021-12-14 20:42:52
-8433697243154651834,0,5,4,2021-12-14 22:47:01
-8128913729609615932,0,2,4,2021-12-14 19:56:24
5051501528986866265,0,6,16,2021-12-09 01:04:09
-2012852745578447379,1,1,0,2021-11-03 06:13:19
4328149252944850253,0,0,4,2021-11-02 15:54:40
7146945487803713753,1,0,5,2021-10-02 00:16:03
4563935022672519124,0,1,6,2021-07-13 03:46:29
-5908324285844036416,0,0,1,2021-07-08 04:39:26
-4873988451670201682,0,0,1,2021-07-01 22:43:53
-7837664224122766829,0,3,7,2021-06-30 22:10:01
4661645950867629192,1,0,4,2021-07-01 22:41:59
2940488099571217686,0,2,5,2021-07-01 21:38:20
-5543586519601365575,0,3,5,2021-07-01 21:56:15
-4749223336416716932,0,6,23,2021-06-28 21:20:53
-1507269980237120056,14,61,75,2021-06-08 21:04:39
-3422284640392768248,0,0,6,2021-06-04 16:18:05
-8457017438171090438,0,3,13,2021-05-10 21:19:03
-6799570428269195134,0,7,11,2021-05-11 20:57:14
8258383711355536778,0,1,8,2021-05-11 21:24:30
4790039099825540901,0,0,5,2021-04-28 16:37:21
4573448946550076142,2,3,47,2021-04-24 02:00:32
2414941257683805561,2,16,50,2021-04-22 17:29:22
-3637509196992752030,0,2,5,2021-04-21 22:55:31
2604003862505345380,0,0,1,2021-04-21 17:47:31
-5049616845217777315,0,0,6,2021-04-20 21:44:57
-6761393374602349116,0,1,2,2021-02-23 22:22:58
-8223556295253684893,1,31,114,2021-01-21 19:29:17
3481282651344875632,0,7,12,2021-01-21 18:40:06
4626370778759490251,0,0,5,2021-01-20 14:47:17
3222801893153540719,0,0,0,2021-01-20 14:42:11
3441497214965016998,0,0,5,2021-01-11 19:13:11
-4651938987889897978,0,0,1,2021-01-11 19:11:11
2834359587795001263,1,1,0,2021-01-11 18:54:09
7182258061519172842,0,1,3,2021-01-06 20:35:07
7641947485351046702,0,0,7,2021-01-06 05:47:10
7646533729054602790,1,0,10,2021-01-06 05:43:29
-1859939079708321377,2,1,12,2020-11-30 22:15:05
-7292849594887330738,0,0,7,2020-11-30 22:10:12
8661724367184919810,0,4,5,2020-11-20 15:00:50
-374098288997675504,0,0,1,2020-11-20 16:59:20
-9150189086660115562,0,1,13,2020-11-08 01:57:50
-5247619918954025369,0,1,9,2020-11-07 16:37:13
-1324131241568409759,26,290,"2,093",2020-11-05 01:08:07
2491743659843938246,1,1,19,2020-11-04 08:04:13
-1715802732220957887,19.1K,327.9K,1M,2017-01-19 00:12:26
-8699752613584091408,"1,707",19.7K,49.7K,2017-01-19 18:15:52
-3655566708586167011,"3,703",77.3K,202.2K,2017-01-18 17:26:44
8998665829201844967,"4,329",33.8K,167.7K,2017-01-18 02:20:13
1456271616718139341,68,669,"2,334",2017-01-17 16:04:41
-6860910302349120887,"1,333",15.5K,85.9K,2017-01-17 00:10:24
5796856259664348285,"1,747",25.5K,80.9K,2017-01-16 16:30:18
-2955796097619340789,64,233,"2,131",2017-01-06 22:00:49
-8379978545073975059,157,"1,983","7,869",2017-01-12 05:17:50
-5293065513607512736,271,938,"7,041",2017-01-12 04:05:20
-7201867996759836348,96,735,"3,789",2017-01-11 17:15:15
-8657765554048647208,290,"1,705",12.6K,2017-01-11 19:54:55
5553718256870950305,"5,681",136.4K,436.1K,2017-01-11 03:30:26
-7943172236151780100,76,469,"1,356",2017-01-06 17:59:03
3827822525582176585,"2,611",42.7K,102.8K,2017-01-06 19:27:01
724311470585114077,338,"9,355",25.4K,2017-01-06 17:07:32
-216774002818025380,250,"7,526",20K,2017-01-06 17:06:52
-7926636700071989745,117,"2,724","8,916",2017-01-06 17:06:04
-5350196337827012569,134,"3,225",10.8K,2017-01-06 17:05:11
54998917817336439,170,"4,113",12.6K,2017-01-06 17:03:17
5442364772741219503,50,635,"3,784",2017-01-06 17:02:51
-4627761616298798166,23,695,"3,078",2017-01-06 17:00:20
-8336104493086892564,68,961,"4,834",2017-01-06 16:58:54
4395853792574133605,74,829,"4,659",2017-01-06 16:57:04
-914864080891464277,54,915,"4,232",2017-01-06 16:54:36
-734757508199217109,20,257,"1,669",2017-01-06 16:53:13
4194801127053370552,108,906,"3,275",2017-01-06 16:41:11
-5129979328330770151,63,224,"1,072",2017-01-06 16:33:34
-6071426108537521580,14,192,618,2017-01-05 19:00:48
120555483528274197,6,81,523,2017-01-06 15:26:55
4098590213208437222,78,404,"1,919",2017-01-06 15:28:09
-4187284568950482530,30,344,925,2017-01-06 15:22:12
-4470439131847430780,15,74,723,2017-01-06 14:52:03
1255833903536967766,7,78,573,2017-01-06 15:04:55
7210390839990035842,13,237,830,2017-01-06 13:55:01
3586692188092878218,125,819,"2,960",2017-01-06 13:49:12
-7704833753114342181,59,892,"2,167",2017-01-05 18:48:02
-4421811163510647332,250,"1,996","7,819",2017-01-01 04:44:10
8145748447227690288,176,"1,738","4,939",2016-12-30 17:31:04
-7266387645204923629,51,268,"1,196",2016-12-30 02:24:05
8791898278975435398,40,249,"1,111",2016-12-30 02:14:42
-8030632362706473764,73,364,"1,360",2016-12-29 17:42:56
-4106653401807987286,"1,005","6,421",36.9K,2016-12-25 16:55:52
-2858780088768993653,334,"2,437",14.1K,2016-12-25 02:33:02
-484965575223469545,29,176,726,2016-12-19 16:52:33
-7843249076970086016,467,"1,446","5,903",2016-12-19 23:06:13
8712604465868827986,238,959,"2,314",2016-12-16 13:25:40
1396318448545967480,132,575,"2,539",2016-12-15 23:51:35
9032003384620058631,31,237,823,2016-12-15 14:02:57
2099343205261630278,13,144,469,2016-12-15 16:04:40
-5263757676213020093,19,296,"1,025",2016-12-15 16:47:41
2725616177543361005,56K,41.3K,186.7K,2021-01-18 20:01:11
2634314236556120622,29.8K,18K,82K,2021-01-19 17:51:00
-4379008601516047925,11.1K,10.5K,70.2K,2021-01-18 14:21:21
6243710902520958740,12.9K,12.1K,85.5K,2021-01-18 13:07:51
-4252981681369155915,36.9K,16.9K,74.1K,2021-01-15 14:00:53
-8779083306044307471,28.3K,24K,93.8K,2021-01-11 11:05:19
-3865552423662919040,19.9K,13.2K,125.2K,2021-01-01 15:45:36
6062585354402301836,13.6K,11.9K,89.7K,2020-12-31 17:15:41
2122893466061434692,13.3K,"9,728",86.2K,2020-12-25 14:52:44
-5256787059151958189,"7,290","8,671",76.5K,2020-12-25 04:11:43
-4781744916408794838,13.7K,16.6K,100.3K,2020-12-24 20:12:45
2518855422369166363,610,758,"4,526",2020-12-23 17:00:49
293877570885017851,521,462,"3,503",2020-12-22 22:00:01
-6290078446307628624,"4,718","8,969",57.6K,2020-12-22 22:45:06
-7458549560935851786,"1,743","2,547",22K,2020-12-22 17:31:01
5091827957844685286,"1,733","2,649",18.9K,2020-12-19 19:53:12
6558936445224870514,"2,052","1,823",13.6K,2020-12-19 20:04:12
-7377755420069274778,829,"1,325",10K,2020-12-19 19:48:12
-5411047372026636785,17.1K,17.4K,104.3K,2020-12-18 20:15:26
2673911592771109466,"1,965","3,668",27.3K,2020-12-18 14:53:13
692813609348351016,858,"1,130","8,396",2020-12-17 20:28:20
-8243626410613595191,"1,965","4,298",29.6K,2020-12-17 22:28:37
-4611973386622457001,"2,083","3,044",23.4K,2020-12-16 18:13:03
4608292196565333216,"1,099","1,970",16.6K,2020-12-16 13:21:33
-7803951190803594343,"3,879","5,615",45.6K,2020-12-16 01:50:48
3808717055193070814,407,546,"3,758",2020-12-15 22:06:06
-4407011381237154265,306,349,"2,010",2020-12-15 17:29:23
-8050385581371468962,"4,968","7,163",60.7K,2020-12-15 13:59:18
-4279313605158175834,"2,429","3,092",23K,2020-12-12 14:02:18
-6265200762451779643,"1,327","1,702",12.7K,2020-12-10 15:49:59
1067977962307419367,"1,515","1,136",10.5K,2020-12-10 01:30:48
-2511968090325712575,"1,827","2,842",23K,2020-12-09 14:11:25
-3450635546569098190,"1,207",709,"5,744",2020-12-09 01:45:00
8529995107880821551,871,"1,586","8,695",2020-12-08 17:20:02
-4283871528730919125,574,759,"6,323",2020-12-08 17:01:00
5642002979054103073,"1,349","2,307",19.8K,2020-12-08 14:09:10
8086843397044192785,"3,873","1,941",13.5K,2020-12-07 22:10:10
-3588515110693313421,945,"1,412",12.3K,2020-12-07 21:30:59
-4778955693544025896,"9,391","5,189",45K,2020-12-07 18:40:30
-6755071250906030636,"1,684","4,518",36.3K,2020-12-07 16:19:47
-921809250096372932,545,"1,630","9,232",2020-12-07 15:21:59
7553167192345579117,"3,995","7,604",52.9K,2020-12-06 21:45:25
4634842003639910598,12.6K,14.2K,98.5K,2020-12-06 19:21:17
-2004481518604777996,"3,055","3,389",26.9K,2020-12-06 15:15:30
6567947464039002120,"3,920","4,878",38.3K,2020-12-05 17:15:19
1543180011225606524,"2,255","3,516",28.6K,2020-12-05 15:51:23
829043954076826243,"2,496","3,108",24.7K,2020-12-04 22:05:13
1506928748442773693,"1,616","3,167",23.9K,2020-12-04 17:27:32
5908702211738205710,"2,201","3,056",23.1K,2020-12-03 18:41:01
-5326407030528066819,"1,962","3,119",24.5K,2020-12-03 14:16:48
4311992966365395962,"2,532","3,771",24.1K,2020-12-02 17:37:55
-3301775517743562665,"1,868","3,996",28.6K,2020-12-02 15:25:40
-5191054934957791157,42,152,301,2022-01-19 16:40:05
-6895765587085300931,"1,507",12.9K,29.2K,2022-05-31 13:36:03
3710332272616273122,1,28,64,2022-05-31 15:33:00
839048884779343633,29,86,300,2017-10-16 23:39:09
2987643393068802492,0,1,4,2022-04-25 11:58:57
3497419555728414380,37,47,493,2022-04-20 21:28:10
