-8066890663322125398,0,0,10,2022-05-06 05:46:31
6469115111095917734,0,6,12,2022-05-04 16:11:42
1839813720048910805,1,5,23,2022-05-03 16:33:12
4112309467508102645,3,20,61,2022-05-03 01:46:12
-4571279186838966785,2,0,33,2022-04-27 20:04:09
5656980608992331706,207,617,"3,511",2022-04-21 12:23:56
-7424618844584569020,114,991,"2,550",2022-04-21 12:40:04
1533620233946407652,144,187,"1,006",2022-04-09 20:36:53
-3990727799673914489,4,6,53,2022-04-20 02:55:06
-1123406539796385127,"2,538",18K,62.2K,2022-04-19 21:16:08
2118308544448200618,1,5,12,2022-04-19 18:19:22
-844346688449395710,0,1,2,2022-04-19 18:09:32
-7538158445028861503,1,3,14,2022-04-19 18:06:39
8440656215718986528,0,7,23,2022-04-14 14:51:20
5192460970520100263,2,1,28,2022-04-17 19:12:10
-8261761203076844105,1,0,4,2022-04-16 01:49:40
7130668276265086576,0,0,5,2022-04-16 01:32:30
-4671084194592039021,179,"1,152","9,760",2022-04-15 14:04:52
-8012246228658773276,0,2,12,2022-04-15 14:10:44
4227673911090861747,0,0,11,2022-04-15 13:16:22
3220438678490439644,1,1,4,2022-04-15 01:37:10
7923347275596878787,1,0,3,2022-04-14 19:50:43
